ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL
42,Newport,Hall of Fame Championships,18/07/2018,ATP250,Outdoor,Grass,2nd Round,3,Mannarino A.,Thompson J.,26,101,1580,575,6,2,7,6,,,,,,,2,0,Completed,1.3,3.4,1.3,3.2,1.33,3.4,1.37,3.39,1.37,3.7
42,Newport,Hall of Fame Championships,18/07/2018,ATP250,Outdoor,Grass,2nd Round,3,Smyczek T.,Ebden M.,123,43,466,1063,6,3,6,3,,,,,,,2,0,Completed,4.33,1.2,3.85,1.22,4,1.25,4.07,1.28,4.33,1.29
42,Newport,Hall of Fame Championships,18/07/2018,ATP250,Outdoor,Grass,2nd Round,3,Jung J.,Mahut N.,131,134,440,433,6,4,6,4,,,,,,,2,0,Completed,2.75,1.4,2.75,1.4,2.75,1.44,3.22,1.4,3.25,1.46
42,Newport,Hall of Fame Championships,18/07/2018,ATP250,Outdoor,Grass,2nd Round,3,Granollers M.,Muller G.,124,95,466,600,7,5,7,6,,,,,,,2,0,Completed,2.62,1.44,2.5,1.47,2.75,1.44,2.7,1.53,3.08,1.63
42,Newport,Hall of Fame Championships,18/07/2018,ATP250,Outdoor,Grass,2nd Round,3,Sela D.,Karlovic I.,156,110,357,515,7,6,6,7,6,2,,,,,2,1,Completed,3.25,1.33,3.05,1.33,3.25,1.36,3.23,1.4,3.3,1.46
42,Newport,Hall of Fame Championships,18/07/2018,ATP250,Outdoor,Grass,2nd Round,3,Ramanathan R.,Kudla D.,161,86,349,683,4,6,6,3,6,4,,,,,2,1,Completed,4,1.22,3.95,1.21,4,1.25,4.81,1.22,4.81,1.3
42,Newport,Hall of Fame Championships,18/07/2018,ATP250,Outdoor,Grass,2nd Round,3,Johnson S.,Harrison C.,48,208,1005,274,6,3,6,1,,,,,,,2,0,Completed,1.25,3.75,1.25,3.6,1.3,3.5,1.29,4.01,1.34,4.35
42,Newport,Hall of Fame Championships,18/07/2018,ATP250,Outdoor,Grass,2nd Round,3,Pospisil V.,Zverev M.,98,47,594,1005,4,6,6,3,7,5,,,,,2,1,Completed,2.5,1.5,2.5,1.47,2.5,1.53,2.69,1.53,2.69,1.58
42,Newport,Hall of Fame Championships,19/07/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Smyczek T.,Jung J.,123,131,466,440,6,1,5,7,6,4,,,,,2,1,Completed,1.9,1.9,1.85,1.85,1.91,1.91,1.95,1.97,2,1.97
42,Newport,Hall of Fame Championships,19/07/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Ramanathan R.,Pospisil V.,161,98,349,594,7,5,6,2,,,,,,,2,0,Completed,2.62,1.44,2.65,1.42,2.75,1.44,2.83,1.5,2.83,1.56
42,Newport,Hall of Fame Championships,20/07/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Granollers M.,Mannarino A.,124,26,466,1580,6,3,6,1,,,,,,,2,0,Completed,2.75,1.44,2.75,1.4,3,1.4,2.99,1.46,3.1,1.48
42,Newport,Hall of Fame Championships,20/07/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Johnson S.,Sela D.,48,156,1005,357,6,2,6,3,,,,,,,2,0,Completed,1.4,3,1.35,2.95,1.36,3.25,1.41,3.21,1.45,3.3
42,Newport,Hall of Fame Championships,21/07/2018,ATP250,Outdoor,Grass,Semifinals,3,Ramanathan R.,Smyczek T.,161,123,349,466,6,4,7,5,,,,,,,2,0,Completed,2,1.8,1.95,1.75,2,1.8,2.07,1.87,2.07,1.87
42,Newport,Hall of Fame Championships,21/07/2018,ATP250,Outdoor,Grass,Semifinals,3,Johnson S.,Granollers M.,48,124,1005,466,6,3,6,3,,,,,,,2,0,Completed,1.4,3,1.37,2.85,1.44,2.75,1.42,3.17,1.45,3.17
42,Newport,Hall of Fame Championships,22/07/2018,ATP250,Outdoor,Grass,The Final,3,Johnson S.,Ramanathan R.,48,161,1005,349,7,5,3,6,6,2,,,,,2,1,Completed,1.22,4.33,1.21,3.95,1.25,4,1.26,4.43,1.26,4.6
43,Umag,Croatia Open,16/07/2018,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Daniel T.,72,89,780,668,1,6,6,3,6,3,,,,,2,1,Completed,1.4,2.75,1.42,2.65,1.44,2.75,1.49,2.81,1.5,2.97
43,Umag,Croatia Open,16/07/2018,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Cuevas P.,100,74,578,770,6,4,1,6,6,3,,,,,2,1,Completed,2.37,1.53,2.4,1.5,2.37,1.57,2.57,1.56,2.6,1.59
43,Umag,Croatia Open,17/07/2018,ATP250,Outdoor,Clay,1st Round,3,Haase R.,Dutra Silva R.,38,138,1110,416,4,6,7,5,6,3,,,,,2,1,Completed,1.66,2.1,1.72,2,1.73,2.1,1.88,2.01,1.88,2.23
43,Umag,Croatia Open,17/07/2018,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Basilashvili N.,66,82,825,715,7,5,6,2,,,,,,,2,0,Completed,1.33,3.25,1.32,3.1,1.36,3.25,1.34,3.53,1.39,3.6
43,Umag,Croatia Open,17/07/2018,ATP250,Outdoor,Clay,1st Round,3,Donskoy E.,Lorenzi P.,83,88,706,668,6,3,6,4,,,,,,,2,0,Completed,2.25,1.57,2.3,1.55,2.37,1.57,2.33,1.67,2.5,1.67
43,Umag,Croatia Open,17/07/2018,ATP250,Outdoor,Clay,1st Round,3,Auger-Aliassime F.,Martin A.,144,157,401,357,6,4,6,3,,,,,,,2,0,Completed,1.5,2.5,,,,,,,1.5,2.9
43,Umag,Croatia Open,17/07/2018,ATP250,Outdoor,Clay,1st Round,3,Marterer M.,Serdarusic N.,49,193,997,298,3,6,7,5,6,3,,,,,2,1,Completed,1.28,3.5,1.27,3.45,1.3,3.5,1.26,4.21,1.31,4.21
43,Umag,Croatia Open,17/07/2018,ATP250,Outdoor,Clay,1st Round,3,Vesely J.,Travaglia S.,73,141,775,409,6,3,3,6,6,2,,,,,2,1,Completed,1.5,2.5,1.5,2.4,1.5,2.62,1.54,2.62,1.57,2.85
43,Umag,Croatia Open,17/07/2018,ATP250,Outdoor,Clay,1st Round,3,Fucsovics M.,Paire B.,51,54,974,920,6,1,6,3,,,,,,,2,0,Completed,1.83,1.83,1.9,1.8,2,1.8,1.96,1.93,2.05,1.95
43,Umag,Croatia Open,17/07/2018,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Sousa J.,81,44,725,1045,7,6,4,6,6,4,,,,,2,1,Completed,1.66,2.1,1.72,2,1.8,2,1.8,2.11,1.81,2.15
43,Umag,Croatia Open,17/07/2018,ATP250,Outdoor,Clay,1st Round,3,Klizan M.,Jarry N.,127,69,459,789,6,2,6,0,,,,,,,2,0,Completed,1.83,1.83,1.9,1.8,1.91,1.91,1.99,1.89,2.1,1.92
43,Umag,Croatia Open,17/07/2018,ATP250,Outdoor,Clay,1st Round,3,Trungelliti M.,Skugor F.,188,350,302,128,6,3,6,4,,,,,,,2,0,Completed,1.4,2.75,1.4,2.75,1.44,2.75,1.41,3.1,1.45,3.15
43,Umag,Croatia Open,18/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Marterer M.,100,49,578,997,7,6,6,3,,,,,,,2,0,Completed,2.1,1.66,2.1,1.65,2.1,1.73,2.16,1.78,2.21,1.81
43,Umag,Croatia Open,18/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Cecchinato M.,Vesely J.,27,73,1510,775,2,6,7,5,7,5,,,,,2,1,Completed,1.66,2.1,1.72,2,1.73,2.1,1.76,2.18,1.8,2.28
43,Umag,Croatia Open,18/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Ramos-Vinolas A.,66,41,825,1090,6,3,1,6,6,0,,,,,2,1,Completed,1.53,2.37,1.53,2.35,1.57,2.37,1.57,2.57,1.62,2.63
43,Umag,Croatia Open,18/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Pella G.,Bedene A.,72,81,780,725,5,7,6,4,6,4,,,,,2,1,Completed,1.66,2.1,1.65,2.1,1.67,2.2,1.72,2.26,1.75,2.31
43,Umag,Croatia Open,19/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Haase R.,Klizan M.,38,127,1110,459,3,6,6,4,6,3,,,,,2,1,Completed,2,1.72,2.1,1.65,2.2,1.67,2.24,1.73,2.35,1.74
43,Umag,Croatia Open,19/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Trungelliti M.,Fucsovics M.,188,51,302,974,5,7,6,4,6,2,,,,,2,1,Completed,3.25,1.33,3.05,1.33,3.25,1.36,3.27,1.39,3.48,1.41
43,Umag,Croatia Open,19/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Rublev A.,Auger-Aliassime F.,35,144,1211,401,6,4,6,7,6,3,,,,,2,1,Completed,1.83,1.83,1.85,1.85,2,1.8,1.79,2.14,2,2.15
43,Umag,Croatia Open,19/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Donskoy E.,Dzumhur D.,83,23,706,1665,7,6,3,6,6,4,,,,,2,1,Completed,3.75,1.25,3.45,1.27,3.5,1.3,4.04,1.29,4.15,1.34
43,Umag,Croatia Open,20/07/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Haase R.,Rublev A.,38,35,1110,1211,6,3,7,6,,,,,,,2,0,Completed,1.8,2,1.75,1.95,1.8,2,1.92,2.01,1.95,2.05
43,Umag,Croatia Open,20/07/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Pella G.,Lajovic D.,72,66,780,825,7,6,7,5,,,,,,,2,0,Completed,1.9,1.9,1.95,1.75,2,1.8,1.96,1.96,2.1,1.96
43,Umag,Croatia Open,20/07/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Trungelliti M.,Donskoy E.,188,83,302,706,6,1,6,4,,,,,,,2,0,Completed,1.57,2.37,1.57,2.25,1.61,2.25,1.63,2.45,1.7,2.45
43,Umag,Croatia Open,20/07/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Cecchinato M.,Djere L.,27,100,1510,578,6,4,6,1,,,,,,,2,0,Completed,1.57,2.37,1.6,2.2,1.61,2.25,1.6,2.54,1.67,2.54
43,Umag,Croatia Open,21/07/2018,ATP250,Outdoor,Clay,Semifinals,3,Pella G.,Haase R.,72,38,780,1110,6,3,1,6,6,2,,,,,2,1,Completed,1.66,2.2,1.65,2.1,1.8,2,1.71,2.3,1.75,2.31
43,Umag,Croatia Open,21/07/2018,ATP250,Outdoor,Clay,Semifinals,3,Cecchinato M.,Trungelliti M.,27,188,1510,302,6,2,6,1,,,,,,,2,0,Completed,1.4,3,1.35,2.95,1.36,3,1.38,3.36,1.43,3.36
43,Umag,Croatia Open,22/07/2018,ATP250,Outdoor,Clay,The Final,3,Cecchinato M.,Pella G.,27,72,1510,780,6,2,7,6,,,,,,,2,0,Completed,1.72,2.1,1.72,2,1.73,2.1,1.81,2.14,1.82,2.2
44,Atlanta,BB&T Atlanta Open,23/07/2018,ATP250,Outdoor,Hard,1st Round,3,De Minaur A.,Hurkacz H.,68,125,795,474,1,6,7,6,7,6,,,,,2,1,Completed,1.44,2.62,1.47,2.5,1.44,2.75,1.51,2.73,1.56,2.85
44,Atlanta,BB&T Atlanta Open,23/07/2018,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Gunneswaran P.,71,186,771,308,6,2,6,2,,,,,,,2,0,Completed,1.57,2.25,1.5,2.4,1.53,2.37,1.53,2.67,1.65,2.68
44,Atlanta,BB&T Atlanta Open,24/07/2018,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Jaziri M.,73,60,753,898,7,5,6,0,,,,,,,2,0,Completed,1.61,2.2,1.6,2.2,1.61,2.25,1.64,2.38,1.67,2.45
44,Atlanta,BB&T Atlanta Open,24/07/2018,ATP250,Outdoor,Hard,1st Round,3,Chardy J.,Berankis R.,43,96,1025,599,6,4,6,3,,,,,,,2,0,Completed,1.44,2.62,1.45,2.55,1.5,2.62,1.48,2.84,1.53,2.84
44,Atlanta,BB&T Atlanta Open,24/07/2018,ATP250,Outdoor,Hard,1st Round,3,Fritz T.,Ramanathan R.,65,115,849,493,6,4,6,4,,,,,,,2,0,Completed,1.3,3.4,1.3,3.2,1.33,3.4,1.37,3.34,1.37,3.5
44,Atlanta,BB&T Atlanta Open,24/07/2018,ATP250,Outdoor,Hard,1st Round,3,Harrison R.,Duckworth J.,53,660,920,38,4,6,7,6,6,1,,,,,2,1,Completed,1.36,3,1.37,2.85,1.4,3,1.46,2.92,1.46,3.14
44,Atlanta,BB&T Atlanta Open,24/07/2018,ATP250,Outdoor,Hard,1st Round,3,Young D.,Karlovic I.,230,117,242,490,2,6,7,6,7,6,,,,,2,1,Completed,2.62,1.44,2.3,1.55,2.37,1.57,2.67,1.53,2.7,1.57
44,Atlanta,BB&T Atlanta Open,24/07/2018,ATP250,Outdoor,Hard,1st Round,3,Rubin N.,Kokkinakis T.,164,172,341,329,6,3,6,4,,,,,,,2,0,Completed,2.5,1.5,2.55,1.45,2.75,1.44,2.8,1.49,2.85,1.55
44,Atlanta,BB&T Atlanta Open,24/07/2018,ATP250,Outdoor,Hard,1st Round,3,Tiafoe F.,Copil M.,42,93,1030,617,6,4,6,4,,,,,,,2,0,Completed,1.33,3.25,1.32,3.1,1.36,3.25,1.33,3.58,1.4,3.8
44,Atlanta,BB&T Atlanta Open,24/07/2018,ATP250,Outdoor,Hard,1st Round,3,Zverev M.,Smyczek T.,45,102,1005,556,6,3,6,7,6,3,,,,,2,1,Completed,1.57,2.25,1.53,2.35,1.5,2.62,1.58,2.53,1.67,2.59
44,Atlanta,BB&T Atlanta Open,25/07/2018,ATP250,Outdoor,Hard,1st Round,3,Youzhny M.,Reinberg E.,105,1032,536,9,6,2,6,0,,,,,,,2,0,Completed,1.12,6,1.11,5.6,1.12,6,1.14,6.49,1.15,7.4
44,Atlanta,BB&T Atlanta Open,25/07/2018,ATP250,Outdoor,Hard,1st Round,3,Baghdatis M.,Bolt A.,95,169,599,333,6,4,6,1,,,,,,,2,0,Completed,1.61,2.2,1.57,2.25,1.57,2.37,1.68,2.31,1.7,2.4
44,Atlanta,BB&T Atlanta Open,25/07/2018,ATP250,Outdoor,Hard,2nd Round,3,Chung H.,Fritz T.,23,65,1685,849,6,4,7,6,,,,,,,2,0,Completed,2,1.72,1.95,1.75,2,1.8,1.92,1.99,2.05,1.99
44,Atlanta,BB&T Atlanta Open,25/07/2018,ATP250,Outdoor,Hard,2nd Round,3,Harrison R.,Lacko L.,53,71,920,771,2,6,6,2,6,3,,,,,2,1,Completed,1.53,2.37,1.57,2.25,1.61,2.25,1.65,2.4,1.71,2.44
44,Atlanta,BB&T Atlanta Open,25/07/2018,ATP250,Outdoor,Hard,2nd Round,3,Zverev M.,Youzhny M.,45,105,1005,536,6,4,6,2,,,,,,,2,0,Completed,1.44,2.62,1.47,2.5,1.5,2.62,1.48,2.88,1.54,2.88
44,Atlanta,BB&T Atlanta Open,26/07/2018,ATP250,Outdoor,Hard,2nd Round,3,Isner J.,De Minaur A.,9,68,3490,795,6,3,6,2,,,,,,,2,0,Completed,1.25,3.75,1.25,3.6,1.28,3.75,1.26,4.3,1.3,4.4
44,Atlanta,BB&T Atlanta Open,26/07/2018,ATP250,Outdoor,Hard,2nd Round,3,Ebden M.,Young D.,55,230,917,242,6,4,6,4,,,,,,,2,0,Completed,1.57,2.25,1.53,2.35,1.53,2.5,1.58,2.55,1.62,2.55
44,Atlanta,BB&T Atlanta Open,26/07/2018,ATP250,Outdoor,Hard,2nd Round,3,Baghdatis M.,Tiafoe F.,95,42,599,1030,7,5,6,1,,,,,,,2,0,Completed,2.62,1.44,2.55,1.45,2.62,1.5,2.75,1.51,2.75,1.56
44,Atlanta,BB&T Atlanta Open,26/07/2018,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Chardy J.,73,43,753,1025,5,7,6,4,6,4,,,,,2,1,Completed,2.37,1.53,2.35,1.53,2.5,1.53,2.44,1.63,2.6,1.63
44,Atlanta,BB&T Atlanta Open,27/07/2018,ATP250,Outdoor,Hard,2nd Round,3,Kyrgios N.,Rubin N.,18,164,1935,341,7,5,6,2,,,,,,,2,0,Completed,1.2,4.5,1.17,4.4,1.17,5,1.22,4.93,1.22,5.05
44,Atlanta,BB&T Atlanta Open,27/07/2018,ATP250,Outdoor,Hard,Quarterfinals,3,Ebden M.,Baghdatis M.,55,95,917,599,6,3,6,2,,,,,,,2,0,Completed,2.3,1.61,2.2,1.6,2.2,1.67,2.21,1.76,2.3,1.76
44,Atlanta,BB&T Atlanta Open,27/07/2018,ATP250,Outdoor,Hard,Quarterfinals,3,Isner J.,Zverev M.,9,45,3490,1005,7,5,4,6,6,1,,,,,2,1,Completed,1.3,3.4,1.3,3.2,1.36,3.25,1.34,3.62,1.36,3.7
44,Atlanta,BB&T Atlanta Open,27/07/2018,ATP250,Outdoor,Hard,Quarterfinals,3,Harrison R.,Chung H.,53,23,920,1685,6,7,6,2,7,6,,,,,2,1,Completed,3,1.4,2.8,1.38,3,1.4,3.11,1.43,3.11,1.45
44,Atlanta,BB&T Atlanta Open,28/07/2018,ATP250,Outdoor,Hard,Quarterfinals,3,Norrie C.,Kyrgios N.,73,18,753,1935,7,5,3,0,,,,,,,1,0,Retired,4.33,1.22,3.95,1.21,4,1.22,4.78,1.23,4.8,1.27
44,Atlanta,BB&T Atlanta Open,28/07/2018,ATP250,Outdoor,Hard,Semifinals,3,Isner J.,Ebden M.,9,55,3490,917,6,4,6,7,6,1,,,,,2,1,Completed,1.2,4.5,1.19,4.2,1.22,4.33,1.22,4.98,1.23,5.1
44,Atlanta,BB&T Atlanta Open,29/07/2018,ATP250,Outdoor,Hard,Semifinals,3,Harrison R.,Norrie C.,53,73,920,753,2,6,6,3,6,2,,,,,2,1,Completed,1.8,2,1.75,1.95,1.8,2,1.85,2.09,1.85,2.15
44,Atlanta,BB&T Atlanta Open,29/07/2018,ATP250,Outdoor,Hard,The Final,3,Isner J.,Harrison R.,9,53,3490,920,5,7,6,3,6,4,,,,,2,1,Completed,1.28,3.75,1.25,3.6,1.28,3.75,1.28,4.18,1.3,4.2
45,Gstaad,Suisse Open Gstaad,23/07/2018,ATP250,Outdoor,Clay,1st Round,3,Zopp J.,Hanfmann Y.,107,99,529,580,3,6,6,3,7,6,,,,,2,1,Completed,2.75,1.4,2.75,1.4,3,1.4,3.14,1.41,3.14,1.48
45,Gstaad,Suisse Open Gstaad,23/07/2018,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Menendez-Maceiras A.,89,149,654,391,6,1,6,0,,,,,,,2,0,Completed,1.4,2.75,1.4,2.75,1.44,2.75,1.5,2.76,1.5,3.32
45,Gstaad,Suisse Open Gstaad,23/07/2018,ATP250,Outdoor,Clay,1st Round,3,Daniel T.,Ymer E.,88,111,668,510,7,6,7,5,,,,,,,2,0,Completed,1.66,2.1,1.65,2.1,1.73,2.1,1.71,2.24,1.74,2.28
45,Gstaad,Suisse Open Gstaad,23/07/2018,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Garcia-Lopez G.,75,67,746,805,7,6,6,2,,,,,,,2,0,Completed,2.2,1.61,2.1,1.65,,,2.24,1.71,2.35,1.74
45,Gstaad,Suisse Open Gstaad,23/07/2018,ATP250,Outdoor,Clay,1st Round,3,Auger-Aliassime F.,Andreozzi G.,139,118,421,490,6,3,7,6,,,,,,,2,0,Completed,1.57,2.25,1.6,2.2,1.67,2.2,1.69,2.29,1.71,2.5
45,Gstaad,Suisse Open Gstaad,24/07/2018,ATP250,Outdoor,Clay,1st Round,3,Bagnis F.,Sousa J.,177,41,324,1045,4,6,6,3,7,5,,,,,2,1,Completed,2.37,1.53,2.35,1.53,2.37,1.57,2.53,1.58,2.67,1.61
45,Gstaad,Suisse Open Gstaad,24/07/2018,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Istomin D.,101,90,568,642,7,6,7,5,,,,,,,2,0,Completed,1.4,2.75,1.42,2.65,1.44,2.75,1.53,2.67,1.53,2.9
45,Gstaad,Suisse Open Gstaad,24/07/2018,ATP250,Outdoor,Clay,1st Round,3,Galovic V.,Haase R.,267,38,199,1155,6,1,3,6,6,3,,,,,2,1,Completed,4,1.22,3.85,1.22,4,1.25,3.99,1.28,4.5,1.3
45,Gstaad,Suisse Open Gstaad,24/07/2018,ATP250,Outdoor,Clay,1st Round,3,Berrettini M.,Albot R.,84,97,687,598,6,4,6,2,,,,,,,2,0,Completed,1.53,2.37,1.53,2.35,1.57,2.37,1.58,2.52,1.63,2.52
45,Gstaad,Suisse Open Gstaad,24/07/2018,ATP250,Outdoor,Clay,1st Round,3,Lopez F.,Delbonis F.,66,82,815,710,6,3,7,6,,,,,,,2,0,Completed,2.1,1.66,2,1.72,1.36,3.25,2.25,1.71,2.25,1.83
45,Gstaad,Suisse Open Gstaad,24/07/2018,ATP250,Outdoor,Clay,1st Round,3,Roca Batalla O.,Lorenzi P.,314,109,154,518,6,3,6,7,6,3,,,,,2,1,Completed,1.25,3.75,1.23,3.75,,,,,1.71,4
45,Gstaad,Suisse Open Gstaad,24/07/2018,ATP250,Outdoor,Clay,1st Round,3,Huesler M.A.,Almagro N.,402,661,99,38,6,7,6,3,7,6,,,,,2,1,Completed,3.25,1.33,3.05,1.33,3,1.36,3.09,1.42,3.25,1.46
45,Gstaad,Suisse Open Gstaad,25/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Daniel T.,Carballes Baena R.,88,75,668,746,6,4,4,6,7,6,,,,,2,1,Completed,2.1,1.66,2.15,1.62,2.2,1.67,2.3,1.69,2.35,1.69
45,Gstaad,Suisse Open Gstaad,25/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Berrettini M.,Rublev A.,84,46,687,1000,6,3,6,3,,,,,,,2,0,Completed,2.1,1.66,2.1,1.65,2.1,1.73,2.16,1.78,2.2,1.78
45,Gstaad,Suisse Open Gstaad,25/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Bautista Agut R.,Munar J.,17,89,1940,654,2,6,6,3,6,2,,,,,2,1,Completed,1.44,2.62,1.47,2.5,1.53,2.5,1.55,2.64,1.55,2.68
45,Gstaad,Suisse Open Gstaad,25/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Lopez F.,Roca Batalla O.,66,314,815,154,4,6,7,6,6,4,,,,,2,1,Completed,1.25,3.75,1.24,3.65,1.25,4,1.29,4.05,1.29,4.1
45,Gstaad,Suisse Open Gstaad,26/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Galovic V.,Auger-Aliassime F.,267,139,199,421,3,6,6,4,6,2,,,,,2,1,Completed,3,1.36,2.95,1.35,3,1.4,3.22,1.4,3.22,1.45
45,Gstaad,Suisse Open Gstaad,26/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Coric B.,101,21,568,1745,6,4,1,6,6,1,,,,,2,1,Completed,3.25,1.33,3.2,1.3,3,1.4,3.85,1.31,4,1.39
45,Gstaad,Suisse Open Gstaad,26/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Zopp J.,Fognini F.,107,14,529,2190,6,1,3,6,6,3,,,,,2,1,Completed,4.33,1.22,3.85,1.22,4,1.25,4.14,1.28,4.33,1.29
45,Gstaad,Suisse Open Gstaad,26/07/2018,ATP250,Outdoor,Clay,2nd Round,3,Bagnis F.,Huesler M.A.,177,402,324,99,7,6,6,1,,,,,,,2,0,Completed,1.16,5,1.17,4.4,1.17,5,1.24,4.63,1.24,5.54
45,Gstaad,Suisse Open Gstaad,27/07/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Berrettini M.,Lopez F.,84,66,687,815,6,4,6,3,,,,,,,2,0,Completed,1.8,2,1.72,2,1.8,2,1.81,2.14,1.87,2.14
45,Gstaad,Suisse Open Gstaad,27/07/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Zopp J.,Bagnis F.,107,177,529,324,3,6,6,4,6,3,,,,,2,1,Completed,2.1,1.72,2,1.72,2.1,1.73,2.24,1.75,2.24,1.85
45,Gstaad,Suisse Open Gstaad,27/07/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Djere L.,Galovic V.,101,267,568,199,6,7,6,3,7,6,,,,,2,1,Completed,1.4,3,1.37,2.85,1.4,3,1.4,3.29,1.44,3.29
45,Gstaad,Suisse Open Gstaad,27/07/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Bautista Agut R.,Daniel T.,17,88,1940,668,7,5,6,1,,,,,,,2,0,Completed,1.36,3.25,1.33,3.05,1.36,3.25,1.35,3.56,1.38,3.56
45,Gstaad,Suisse Open Gstaad,28/07/2018,ATP250,Outdoor,Clay,Semifinals,3,Berrettini M.,Zopp J.,84,107,687,529,6,4,7,6,,,,,,,2,0,Completed,1.36,3.25,1.32,3.1,1.36,3.25,1.39,3.33,1.39,3.35
45,Gstaad,Suisse Open Gstaad,28/07/2018,ATP250,Outdoor,Clay,Semifinals,3,Bautista Agut R.,Djere L.,17,101,1940,568,6,7,6,4,6,4,,,,,2,1,Completed,1.3,3.5,1.3,3.2,1.33,3.4,1.33,3.77,1.34,4.1
45,Gstaad,Suisse Open Gstaad,29/07/2018,ATP250,Outdoor,Clay,The Final,3,Berrettini M.,Bautista Agut R.,84,17,687,1940,7,6,6,4,,,,,,,2,0,Completed,2.62,1.5,2.4,1.5,2.5,1.53,2.56,1.59,2.7,1.59
46,Hamburg,German Tennis Championships,23/07/2018,ATP500,Outdoor,Clay,1st Round,3,Mayer L.,Ramos-Vinolas A.,36,40,1197,1065,6,3,6,2,,,,,,,2,0,Completed,1.61,2.2,1.62,2.15,1.67,2.2,1.69,2.28,1.75,2.3
46,Hamburg,German Tennis Championships,23/07/2018,ATP500,Outdoor,Clay,1st Round,3,Schwartzman D.,Ruud C.,12,141,2470,419,6,4,2,6,6,2,,,,,2,1,Completed,1.28,3.5,1.27,3.45,1.3,3.5,1.28,4.02,1.32,4.34
46,Hamburg,German Tennis Championships,23/07/2018,ATP500,Outdoor,Clay,1st Round,3,Kovalik J.,Dzumhur D.,113,24,501,1665,6,2,6,4,,,,,,,2,0,Completed,2.25,1.57,2.2,1.6,2.25,1.61,2.27,1.7,2.49,1.7
46,Hamburg,German Tennis Championships,23/07/2018,ATP500,Outdoor,Clay,1st Round,3,Masur D.,Marterer M.,349,47,127,997,6,3,6,4,,,,,,,2,0,Completed,3.75,1.25,3.1,1.32,3.25,1.36,3.9,1.29,3.9,1.42
46,Hamburg,German Tennis Championships,23/07/2018,ATP500,Outdoor,Clay,1st Round,3,Molleker R.,Ferrer D.,272,62,195,865,7,5,5,7,6,3,,,,,2,1,Completed,3,1.36,2.95,1.35,3,1.4,3.5,1.34,3.5,1.41
46,Hamburg,German Tennis Championships,23/07/2018,ATP500,Outdoor,Clay,1st Round,3,Carreno Busta P.,Mayer F.,13,94,2200,603,2,6,6,1,7,6,,,,,2,1,Completed,1.18,4.5,1.15,4.75,1.17,5,1.17,5.75,1.21,6.2
46,Hamburg,German Tennis Championships,24/07/2018,ATP500,Outdoor,Clay,1st Round,3,Jarry N.,Gojowczyk P.,69,44,789,1023,6,1,6,2,,,,,,,2,0,Completed,2,1.72,1.95,1.75,2,1.8,2.02,1.87,2.2,1.87
46,Hamburg,German Tennis Championships,24/07/2018,ATP500,Outdoor,Clay,1st Round,3,Verdasco F.,Lajovic D.,33,63,1280,850,6,3,4,6,7,6,,,,,2,1,Completed,1.8,1.9,1.85,1.85,1.91,1.91,2.01,1.88,2.05,1.96
